nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE3785539,,Golf de Garonne,Parking public,5 Allee Charles Gandia 31100 Toulouse,31555,""[1.407644, 43.628261]"",8,DKMONE3785902,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Su 08:00-19:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50098049878221,2024-10-24,,2024-10-24,,2024-12-20T06:15:33.880000+00:00,6763fb30168ecaa13a086b0c,a9352425-5392-4028-b02d-fcc88b856a0e,solveo-energies,2024-12-19T10:53:36.428000+00:00,1.407644,43.628261,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE3785539,,Golf de Garonne,Parking public,5 Allee Charles Gandia 31100 Toulouse,31555,""[1.407644, 43.628261]"",8,DKMONE3785915,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Su 08:00-19:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50098049878221,2024-10-24,,2024-10-24,,2024-12-20T06:15:33.880000+00:00,6763fb30168ecaa13a086b0c,a9352425-5392-4028-b02d-fcc88b856a0e,solveo-energies,2024-12-19T10:53:36.428000+00:00,1.407644,43.628261,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198725,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198725,,22,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198726,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198726,,22,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198728,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198728,,60,false,false,true,false,false,false,true,false,false,""0,49 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198730,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198730,,22,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198735,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198735,,60,false,false,true,false,false,false,true,false,false,""0,49 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198741,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198741,,22,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198745,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198745,,22,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198746,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198746,,60,false,false,true,false,false,false,true,false,false,""0,49 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198753,,Brasserie Stade Toulousain,Parking privé à usage public,114 Rue des Troènes 31200 Toulouse,31555,""[1.413705, 43.621588]"",9,DKMONE4198753,,60,false,false,true,false,false,false,true,false,false,""0,49 €/kWh"",Accès libre,false,Mo-Sun 09:00-21:00,Accessible mais non réservé PMR,Sans restriction,false,Direct,50024245624289,2023-12-05,,2025-01-28,,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353290,,Tommy's,Parking privé à usage public,258 Avenue la Méridienne 31670 Labège,31254,""[1.512599, 43.539773]"",4,DKMONE4353290,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50088207358007,2024-11-27,,2025-01-28,,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670,Labège,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353291,,Tommy's,Parking privé à usage public,258 Avenue la Méridienne 31670 Labège,31254,""[1.512599, 43.539773]"",4,DKMONE4353291,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50088207358007,2024-11-27,,2025-01-28,,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670,Labège,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353337,,Tommy's,Parking privé à usage public,258 Avenue la Méridienne 31670 Labège,31254,""[1.512599, 43.539773]"",4,DKMONE4353337,,150,false,false,true,false,false,false,true,true,false,""0,59 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50088207358007,2024-11-27,,2025-01-28,,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670,Labège,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353338,,Tommy's,Parking privé à usage public,258 Avenue la Méridienne 31670 Labège,31254,""[1.512599, 43.539773]"",4,DKMONE4353338,,150,false,false,true,false,false,false,true,true,false,""0,59 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50088207358007,2024-11-27,,2025-01-28,,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670,Labège,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387954,,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555,""[1.403325, 43.591239]"",6,DKMONE4387954,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,24/7,Non accessible,Sans restriction,false,Direct,50040305517165,2024-12-17,,2025-02-03,,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387964,,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555,""[1.403325, 43.591239]"",6,DKMONE4387964,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,24/7,Non accessible,Sans restriction,false,Direct,50040305517165,2024-12-17,,2025-02-03,,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387971,,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555,""[1.403325, 43.591239]"",6,DKMONE4387971,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50040305517165,2024-12-17,,2025-02-03,,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387972,,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555,""[1.403325, 43.591239]"",6,DKMONE4387972,,11,false,true,false,false,false,false,true,false,false,""0,38 €/kWh"",Accès libre,false,24/7,Non accessible,Sans restriction,false,Direct,50040305517165,2024-12-17,,2025-02-03,,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387975,,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555,""[1.403325, 43.591239]"",6,DKMONE4387975,,150,false,false,true,false,false,false,true,true,false,""0,59 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50040305517165,2024-12-17,,2025-02-03,,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,,Toulouse,True,True,False"
"SOLVEO ENERGIES,508886132,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387976,,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555,""[1.403325, 43.591239]"",6,DKMONE4387976,,150,false,false,true,false,false,false,true,true,false,""0,59 €/kWh"",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Direct,50040305517165,2024-12-17,,2025-02-03,,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,,Toulouse,True,True,False"
